user_id,input_cnt,valid_input_cnt,correct_cnt,odd_input_cnt,correct_rate,rank,score,work_time
753695657,10,10,10,0,1,9660,0.535988035146756,1.23333333333333
753697656,59,59,59,0,1,2609,0.876238549261544,35.2166666666667
753802495,50,48,48,0,1,3298,0.845531875116844,2.13333333333333
754024927,14,12,10,2,0.833333333333333,20258,0.053187511684427,4.75
754032090,193,189,187,1,0.989417989417989,18197,0.149560665544962,751.05
754325285,15,15,15,0,1,7989,0.61782576182464,21.0333333333333
754486645,43,40,39,3,0.975,19035,0.110300990839409,8.23333333333333
754772199,2,2,2,0,1,13960,0.316788184707422,0.666666666666667
755092279,96,96,96,0,1,1500,0.929706487193868,2443.01666666667
755104481,60,59,59,1,1,2650,0.875630959057768,4.9
755175935,51,51,51,0,1,3055,0.855767433165078,14.4166666666667
755481257,427,425,424,2,0.997647058823529,16990,0.205973079080202,998.516666666667
755745835,98,98,97,0,0.989795918367347,18153,0.151336698448308,71.5333333333333
756280025,7,7,7,0,1,10929,0.472938867077959,3.7
756326785,52,50,50,2,1,3158,0.852262105066368,14.45
756896790,4,4,4,0,1,12531,0.392269583099645,0.783333333333333
756898575,16,16,16,0,1,7703,0.630912320059824,1.5
757007337,436,410,409,1,0.997560975609756,17013,0.204898111796598,50.2
757463911,443,432,429,1,0.993055555555556,17759,0.170031781641428,99.3333333333333
757654354,6,6,6,0,1,11428,0.448822209758833,1.8
757670789,409,407,406,1,0.997542997542998,17019,0.204617685548701,32.4333333333333
758480601,11,8,6,3,0.75,20454,0.0440736586277809,1.3
759009707,7,7,7,0,1,10929,0.472938867077959,1.83333333333333
759232793,74,74,74,0,1,2023,0.904468124883156,10.6166666666667
759442562,2,1,1,0,1,15990,0.241073097775285,0.183333333333333
759444236,3,1,1,2,1,16240,0.234342867825762,0.966666666666667
759543964,41,34,32,3,0.941176470588235,19699,0.0793606281547953,6.08333333333333
759550448,1,1,1,0,1,14959,0.252757524770985,0
759574408,76,76,76,0,1,1966,0.907412600486072,7.83333333333333
759616958,2,1,1,0,1,15990,0.241073097775285,0.216666666666667
760161229,1,0,0,1,-1,21215,0.00294447560291643,0
760278744,13,13,13,0,1,8586,0.587539727051785,1.6
760281404,20,20,20,0,1,6757,0.678538044494298,8.76666666666667
760746694,14,14,14,0,1,8276,0.603103383810058,3.88333333333333
761042023,13,13,13,0,1,8586,0.587539727051785,11.65
761081051,42,41,41,1,1,3860,0.81926528323051,8.55
761713742,76,73,72,3,0.986301369863014,18452,0.137595812301365,3.35
761754509,2,2,2,0,1,13960,0.316788184707422,0.2
761815796,11,6,4,0,0.666666666666667,20584,0.037951018882034,0.916666666666667
762116295,6,1,1,0,1,16523,0.226070293512806,0.15
762171840,132,131,130,1,0.99236641221374,17837,0.16638624041877,24.0333333333333
762616831,8,7,7,0,1,11279,0.468685735651524,8
762822131,41,1,1,0,1,16752,0.217096653580108,2.63333333333333
762999054,46,46,46,0,1,3394,0.839362497663115,5.96666666666667
763223313,18,18,18,0,1,7192,0.656524584034399,85.6333333333333
763444077,1,1,1,0,1,14959,0.252757524770985,0
763663141,56,56,55,0,0.982142857142857,18699,0.125864647597682,3.1
763680542,43,5,5,5,1,12529,0.414469994391475,6.31666666666667
763720665,7,7,7,0,1,10929,0.472938867077959,100.166666666667
763723731,6,6,6,0,1,11428,0.448822209758833,20.2
763756546,48,48,48,0,1,3242,0.8464666292765,4
764255311,6,5,5,1,1,12377,0.417648158534305,0.75
764600180,23,23,21,0,0.91304347826087,19936,0.0682370536548888,2.46666666666667
764892223,15,15,15,0,1,7989,0.61782576182464,6.55
764898879,33,33,33,0,1,4623,0.780753411852683,2.3
764952937,58,57,57,1,1,2752,0.870957188259488,2228.5
765046065,35,35,35,0,1,4390,0.791876986352589,2.68333333333333
765091156,25,25,25,0,1,5718,0.727051785380445,1.76666666666667
765160918,35,34,34,1,1,4585,0.784866330155169,313.666666666667
765318431,10,10,10,0,1,9660,0.535988035146756,0.933333333333333
765437456,349,349,349,0,1,190,0.991166573191251,11.75
766164254,75,75,75,0,1,1995,0.906010469246588,1695.13333333333
766313717,2,2,2,0,1,13960,0.316788184707422,0.816666666666667
766720881,16,4,4,0,1,13172,0.384324172742569,3.98333333333333
766749896,2812,2793,2785,7,0.997135696383817,17078,0.201860160777715,1820.1
767346068,102,102,102,0,1,1372,0.935642176107684,58.9833333333333
767421331,37,35,33,0,0.942857142857143,19687,0.0799214806505889,6.66666666666667
767591180,196,195,194,1,0.994871794871795,17468,0.18358571695644,1486.93333333333
767760425,7,7,7,0,1,10929,0.472938867077959,1.08333333333333
767931750,1,0,0,1,-1,21215,0.00294447560291643,0
768454189,224,224,224,0,1,420,0.980370162647224,9.6
768572869,36,35,34,1,0.971428571428571,19150,0.104832679005422,2.25
768780062,6,1,1,0,1,16523,0.226070293512806,0.533333333333333
768987962,8,6,6,1,1,11878,0.44358758646476,1.03333333333333
769229053,5,5,5,0,1,11954,0.421620863712844,1.08333333333333
769248646,26,26,26,0,1,5577,0.735230884277435,1366.06666666667
769473254,4,3,3,1,1,13725,0.35347728547392,0.583333333333333
769542784,6,5,5,1,1,12377,0.417648158534305,0.683333333333333
769934628,5,5,5,0,1,11954,0.421620863712844,0.55
770221239,52,46,44,6,0.956521739130435,19492,0.089035333707235,7.16666666666667
770274060,81,81,81,0,1,1808,0.9152177977192,10.5333333333333
770347554,95,94,93,0,0.98936170212766,18201,0.149326977005048,17.8166666666667
770579959,120,119,118,0,0.991596638655462,17939,0.161525518788559,5598.05
771002838,33,32,30,1,0.9375,19735,0.0776313329594317,3.46666666666667
771021195,3,3,3,0,1,13185,0.358618433352028,0.233333333333333
771089472,12,12,11,0,0.916666666666667,19895,0.0696391848943728,3.28333333333333
771145744,2,2,2,0,1,13960,0.316788184707422,0.433333333333333
771177988,84,84,84,0,1,1721,0.919143765189755,1063.21666666667
771533992,7,6,6,0,1,11795,0.444942979996261,1.28333333333333
771598537,38,37,36,1,0.972972972972973,19092,0.10763694148439,23.2166666666667
771634200,118,117,117,0,1,1168,0.945457094784072,16.4833333333333
771944655,18,18,18,0,1,7192,0.656524584034399,1.6
771959243,46,45,45,1,1,3527,0.834268087492989,2.71666666666667
772376472,3,3,3,0,1,13185,0.358618433352028,0.316666666666667
772485613,1,1,1,0,1,14959,0.252757524770985,0
772793698,628,622,620,1,0.996784565916399,17141,0.198915685174799,1433.93333333333
773180923,15,15,15,0,1,7989,0.61782576182464,1.18333333333333
773289089,29,29,29,0,1,5134,0.756262852869695,19.3
773349015,79,78,78,0,1,1921,0.910029912133109,17.8666666666667
773374527,1,1,1,0,1,14959,0.252757524770985,0
773790685,3,2,2,1,1,14620,0.309169938306225,0.516666666666667
774034705,90,90,90,0,1,1606,0.924471863899794,356.95
774092791,4,3,3,1,1,13725,0.35347728547392,1.13333333333333
774286466,5,5,5,0,1,11954,0.421620863712844,4.48333333333333
774560060,32,32,32,0,1,4729,0.774677509814919,5.58333333333333
774597820,1,1,0,0,0,21007,0.0147223780145822,0
774710650,6,6,6,0,1,11428,0.448822209758833,0.4
775192972,19,19,19,0,1,6958,0.667320994578426,0.983333333333333
775232255,36,36,36,0,1,4286,0.796737707982801,114.816666666667
775345731,226,222,222,1,1,427,0.980089736399327,89.1
775394809,8,1,1,0,1,16597,0.22279865395401,2.86666666666667
775434791,2,2,2,0,1,13960,0.316788184707422,4.13333333333333
775479262,3,0,0,3,-1,21365,0.000841278743690409,0.05
775503087,6,4,4,2,1,13105,0.38652084501776,0.866666666666667
775604051,22,22,22,0,1,6293,0.699523275378575,4.1
775616113,2,2,2,0,1,13960,0.316788184707422,0.15
775640729,7,6,6,1,1,11795,0.444942979996261,6
775690539,75,75,75,0,1,1995,0.906010469246588,23.35
776062908,27,26,26,1,1,5667,0.733922228453917,4.31666666666667
776095999,12,10,10,0,1,10005,0.531080575808562,1.36666666666667
776617631,22,22,22,0,1,6293,0.699523275378575,2.3
776894680,100,99,98,1,0.98989898989899,18145,0.151944288652085,4212.35
776970802,17,15,15,0,1,8237,0.614180220601982,4.75
777073324,442,438,437,4,0.997716894977169,16976,0.206627406991961,169.883333333333
777239060,46,46,46,0,1,3394,0.839362497663115,2.2
777434827,1,1,1,0,1,14959,0.252757524770985,0
777816635,15,15,15,0,1,7989,0.61782576182464,1.35
778018478,8,8,8,0,1,10474,0.496027294821462,0.75
778852384,11,11,11,0,1,9291,0.55323424939241,3.21666666666667
778911154,109,109,109,0,1,1271,0.940315946905964,10.3833333333333
779300254,53,53,53,0,1,2925,0.861469433538979,761.95
779316397,9,6,6,3,1,11907,0.442979996260983,1.18333333333333
779658038,11,10,10,1,1,9930,0.532482707048046,3.5
780324204,20,15,15,0,1,8269,0.61347915498224,1424.65
780549569,31,30,30,1,1,5086,0.761217049915872,1679.26666666667
780728871,137,137,137,0,1,932,0.956300243036082,16.5333333333333
780779731,135,132,131,1,0.992424242424242,17830,0.166666666666667,712.166666666667
780808734,139,139,139,0,1,908,0.957468685735651,12.9166666666667
781195878,50,49,49,0,1,3207,0.849504580295382,152.85
781257341,5,5,5,0,1,11954,0.421620863712844,0.633333333333333
781317418,223,219,218,1,0.995433789954338,17374,0.188025799214806,30.15
781448698,16,7,6,2,0.857142857142857,20231,0.0544494297999626,1648.53333333333
781491586,52,52,52,0,1,2991,0.858524957936063,2.31666666666667
781602494,59,59,59,0,1,2609,0.876238549261544,2728.58333333333
781686386,2,2,2,0,1,13960,0.316788184707422,0.3
781697555,131,128,128,0,1,1029,0.951906898485698,25.0666666666667
782229973,3,3,3,0,1,13185,0.358618433352028,0.366666666666667
782236252,81,80,80,0,1,1845,0.913348289399888,39.5333333333333
782281089,44,43,43,0,1,3698,0.826416152551879,2522.05
782426270,86,86,86,0,1,1685,0.920686109553188,14.1666666666667
782564257,16,16,16,0,1,7703,0.630912320059824,2.48333333333333
782871737,2,2,2,0,1,13960,0.316788184707422,5.6
782896150,3,3,2,0,0.666666666666667,20588,0.0361282482707048,0.333333333333333
783487765,2,2,2,0,1,13960,0.316788184707422,0.9
783529997,12,12,12,0,1,8924,0.571555430921668,7.91666666666667
784048423,3,3,3,0,1,13185,0.358618433352028,0.416666666666667
784215774,10,7,6,0,0.857142857142857,20224,0.0547298560478594,1.63333333333333
784414297,4,3,2,0,0.666666666666667,20625,0.0353337072349972,1.38333333333333
784423371,9,9,9,0,1,10062,0.516171246962049,2116.93333333333
784443533,1,1,1,0,1,14959,0.252757524770985,0
784511119,33,32,30,1,0.9375,19735,0.0776313329594317,4
784565317,153,152,149,1,0.980263157894737,18789,0.121891942419144,592.233333333333
784816609,19,19,19,0,1,6958,0.667320994578426,2.26666666666667
784991558,35,35,35,0,1,4390,0.791876986352589,3.28333333333333
785132502,30,29,29,0,1,5217,0.75500093475416,6.03333333333333
785193277,22,22,22,0,1,6293,0.699523275378575,147.35
785444742,639,638,638,0,1,43,0.998037016264722,152.183333333333
785481680,8,8,8,0,1,10474,0.496027294821462,142.416666666667
785732752,11,10,10,1,1,9930,0.532482707048046,3.78333333333333
786014627,14,5,3,9,0.6,20703,0.0323892316320808,1.25
786201368,179,178,178,0,1,621,0.970975883342681,891.233333333333
786726948,44,44,44,0,1,3568,0.831043185642176,2.28333333333333
787025791,42,40,40,0,1,3970,0.814451299308282,9.31666666666667
787334368,7,7,7,0,1,10929,0.472938867077959,0.5
787548530,16,14,14,2,1,8544,0.600065432791176,2.71666666666667
787861258,490,483,483,3,1,79,0.996354458777342,756.766666666667
788208220,18,15,15,1,1,8257,0.613806318938119,4.98333333333333
788301498,49,49,49,0,1,3174,0.850205645915124,91.5833333333333
788370566,27,27,27,0,1,5418,0.742475229014769,1.78333333333333
788513969,17,16,16,0,1,7899,0.628108057580856,1.61666666666667
788593901,1,1,1,0,1,14959,0.252757524770985,0
788748766,3,3,3,0,1,13185,0.358618433352028,1.15
789016383,103,102,102,1,1,1379,0.935501962983735,999.116666666667
789018225,12,12,12,0,1,8924,0.571555430921668,1.11666666666667
789359764,404,404,403,0,0.997524752475248,17023,0.204430734716769,1849.45
789631926,4,4,4,0,1,12531,0.392269583099645,0.933333333333333
789663330,4,4,4,0,1,12531,0.392269583099645,0.133333333333333
789752021,15,15,15,0,1,7989,0.61782576182464,5.23333333333333
789933945,7,1,1,1,1,16561,0.224387736025425,1.48333333333333
790124629,98,98,97,0,0.989795918367347,18153,0.151336698448308,5.51666666666667
790169595,55,55,55,0,1,2822,0.867264909328846,372.916666666667
790261859,9,9,9,0,1,10062,0.516171246962049,0.533333333333333
790310344,15,15,15,0,1,7989,0.61782576182464,0.716666666666667
790560069,22,21,21,1,1,6666,0.686016077771546,42.3
790651244,33,29,29,0,1,5259,0.754159656010469,86.8
791408255,21,21,21,0,1,6499,0.688539914002617,3
791480549,13,13,13,0,1,8586,0.587539727051785,1.15
791512522,7,7,6,0,0.857142857142857,20185,0.0553841839596186,46.1
791617616,1,1,1,0,1,14959,0.252757524770985,0
791708995,16,16,16,0,1,7703,0.630912320059824,0.7
791914098,9,7,7,2,1,11370,0.46728360441204,1.26666666666667
792134285,1,1,1,0,1,14959,0.252757524770985,0
792164045,14,14,14,0,1,8276,0.603103383810058,153.516666666667
792242450,9,8,8,1,1,10785,0.491961114226958,1.58333333333333
792302918,2,1,1,1,1,15990,0.241073097775285,0.216666666666667
792402442,195,76,74,0,0.973684210526316,19058,0.10931949897177,5500.28333333333
792541098,17,13,13,4,1,8914,0.583239857917368,240.016666666667
792666594,4,4,4,0,1,12531,0.392269583099645,0.45
792787332,52,52,52,0,1,2991,0.858524957936063,20.6166666666667
793126980,50,45,44,5,0.977777777777778,18928,0.115348663301552,8.9
793146405,7,1,1,0,1,16561,0.224387736025425,0.266666666666667
793224973,59,56,55,0,0.982142857142857,18706,0.125724434473733,270.416666666667
793252335,21,21,20,0,0.952380952380952,19555,0.0852495793606282,0.8
793376626,15,14,13,1,0.928571428571429,19823,0.073331463825014,1
793588646,3,3,3,0,1,13185,0.358618433352028,0.416666666666667
793669882,3,3,3,0,1,13185,0.358618433352028,0.233333333333333
793671494,15,15,15,0,1,7989,0.61782576182464,1.58333333333333
793707005,3,3,3,0,1,13185,0.358618433352028,0.783333333333333
793718041,4,4,4,0,1,12531,0.392269583099645,0.866666666666667
793845364,720,708,703,6,0.992937853107345,17771,0.169470929145635,655.6
793918978,59,59,59,0,1,2609,0.876238549261544,2.41666666666667
794129431,6,5,5,1,1,12377,0.417648158534305,1.26666666666667
794182066,358,355,355,1,1,183,0.99149373714713,758.183333333333
794369253,468,467,462,0,0.989293361884368,18208,0.149046550757151,1693.16666666667
794632342,6,6,6,0,1,11428,0.448822209758833,1.01666666666667
794682771,17,16,16,0,1,7899,0.628108057580856,3.05
795017693,32,32,32,0,1,4729,0.774677509814919,1.4
795093489,1,1,1,0,1,14959,0.252757524770985,0
795420106,13,13,13,0,1,8586,0.587539727051785,0.916666666666667
795669976,2,1,0,0,0,21083,0.0130865582351841,0.0833333333333333
795814276,12,11,11,1,1,9561,0.550757150869321,2.2
796009313,179,178,175,0,0.98314606741573,18650,0.128388483828753,26.4166666666667
796611175,1,1,1,0,1,14959,0.252757524770985,0
796931303,3,2,2,1,1,14620,0.309169938306225,0.7
797016199,9,9,9,0,1,10062,0.516171246962049,0.916666666666667
797019354,2,2,2,0,1,13960,0.316788184707422,0.366666666666667
797118777,177,177,175,0,0.988700564971751,18260,0.146616189942045,153.466666666667
797183334,1,1,1,0,1,14959,0.252757524770985,0
797779002,15,3,2,0,0.666666666666667,20661,0.0343054776593756,0.866666666666667
797969040,8,7,7,1,1,11279,0.468685735651524,2.81666666666667
798323815,8,8,8,0,1,10474,0.496027294821462,0.9
798361327,1,1,1,0,1,14959,0.252757524770985,0
798406834,6,5,5,0,1,12377,0.417648158534305,2.16666666666667
798474186,1,0,0,1,-1,21215,0.00294447560291643,0
798484495,9,7,7,2,1,11370,0.46728360441204,1.45
798517734,14,14,14,0,1,8276,0.603103383810058,6.58333333333333
798927598,16,16,16,0,1,7703,0.630912320059824,64.5666666666667
799181634,81,80,80,1,1,1845,0.913348289399888,271.45
799431887,53,53,53,0,1,2925,0.861469433538979,2.68333333333333
799539492,20,14,14,0,1,8573,0.599224154047486,531.283333333333
799546639,6,6,6,0,1,11428,0.448822209758833,0.183333333333333
799595400,28,28,28,0,1,5265,0.749392409796224,15.0833333333333
799936316,33,30,29,2,0.966666666666667,19290,0.0984296130117779,7.6
799962453,75,73,72,1,0.986301369863014,18449,0.13768928771733,564.1
800345343,124,124,124,0,1,1067,0.949943914750421,162.633333333333
800409713,8,8,8,0,1,10474,0.496027294821462,1.05
800869630,33,33,32,0,0.96969696969697,19196,0.102682744438213,16.8166666666667
801311486,2,2,2,0,1,13960,0.316788184707422,1.31666666666667
801529956,124,124,124,0,1,1067,0.949943914750421,596.266666666667
801656078,313,313,312,0,0.996805111821086,17135,0.199196111422696,163.95
801732149,4,4,4,0,1,12531,0.392269583099645,0.85
801782829,5,4,4,0,1,13005,0.387595812301365,0.8
801785063,56,52,52,3,1,3045,0.857730416900355,6.9
802115788,1,1,1,0,1,14959,0.252757524770985,0
802447036,17,17,17,0,1,7428,0.643765189755094,7.81666666666667
802486991,23,23,23,0,1,6089,0.709197980931015,2.06666666666667
802623539,4,4,4,0,1,12531,0.392269583099645,0.35
803672814,83,82,82,0,1,1788,0.916152551878856,662.6
803713372,133,133,133,0,1,962,0.95494484950458,440.433333333333
803718324,2,2,2,0,1,13960,0.316788184707422,0.15
803916819,573,572,572,1,1,58,0.99733595064498,78.05
803923984,12,12,12,0,1,8924,0.571555430921668,0.433333333333333
803986003,15,14,11,0,0.785714285714286,20422,0.0455225275752477,3.38333333333333
804099438,440,440,440,0,1,108,0.99499906524584,1352.13333333333
804112607,9,9,9,0,1,10062,0.516171246962049,1.38333333333333
804381733,5,5,5,0,1,11954,0.421620863712844,0.65
804541152,2,1,1,0,1,15990,0.241073097775285,0.05
804684339,3,3,3,0,1,13185,0.358618433352028,0.516666666666667
805049837,11,11,11,0,1,9291,0.55323424939241,1.1
805290557,6,6,5,0,0.833333333333333,20268,0.0513647410730978,0.883333333333333
805356080,73,73,73,0,1,2064,0.903019255935689,8.83333333333333
805675559,12,12,12,0,1,8924,0.571555430921668,3.93333333333333
805720239,320,314,313,3,0.996815286624204,17133,0.199289586838661,26.85
805840486,8,7,7,0,1,11279,0.468685735651524,1.25
805974344,330,329,328,1,0.996960486322188,17108,0.200458029538231,1618.38333333333
807082965,10,10,10,0,1,9660,0.535988035146756,1.11666666666667
807464526,55,54,54,0,1,2902,0.863806318938119,9.98333333333333
807552994,360,358,358,2,1,174,0.991914376518976,40.65
807582740,5,5,5,0,1,11954,0.421620863712844,0.45
807615367,32,32,32,0,1,4729,0.774677509814919,2.8
807726699,8,8,8,0,1,10474,0.496027294821462,3.46666666666667
807975236,51,51,51,0,1,3055,0.855767433165078,15.6333333333333
808327485,7,2,2,0,1,14870,0.304309216676014,0.983333333333333
808557790,1,1,1,0,1,14959,0.252757524770985,0
809054162,3,2,2,0,1,14620,0.309169938306225,0.816666666666667
809068386,3,1,1,0,1,16240,0.234342867825762,0.366666666666667
809272336,13,13,13,0,1,8586,0.587539727051785,0.75
809319198,12,11,11,1,1,9561,0.550757150869321,1.8
809622089,177,177,176,0,0.994350282485876,17567,0.179005421574126,126.2
809735748,22,18,17,4,0.944444444444444,19679,0.0801551691905029,3.25
809763200,5,4,3,1,0.75,20489,0.0418302486446065,0.366666666666667
810568809,2,1,1,0,1,15990,0.241073097775285,0.1
810660141,1,1,1,0,1,14959,0.252757524770985,0
810690679,3,3,3,0,1,13185,0.358618433352028,0.1
810874618,11,11,11,0,1,9291,0.55323424939241,0.7
810965561,42,42,41,0,0.976190476190476,18981,0.112731351654515,9.28333333333333
811166548,8,8,8,0,1,10474,0.496027294821462,0.583333333333333
